source	sample	sex	population	population_name	population_desc	superpopulation	superpopulation_name	latitude	longitude
egta	Saami6	male	SAM	Saami	Saami, Finnmark, Norway	EUR	European Ancestry	25.2	69.9
egta	Swe1	male	SWD	Swede	Swedes, Sweden	EUR	European Ancestry	18	59.4
egta	Swe2	male	SWD	Swede	Swedes, Nykšping, Sweden	EUR	European Ancestry	17	58.8
egta	Tatar1	female	TTR	Tatar	Tatars, Turkestan, Kazakhstan	EUR	European Ancestry	68.2	43.3
egta	Tatar3	male	TTR	Tatar	Tatars, Tatarstan_Tuymazinskiy, Russia	EUR	European Ancestry	53.8	54.6
egta	Tatar2	male	TTR	Tatar	Tatars, Almaty, Kazakhstan	EUR	European Ancestry	76.9	43.3
egta	Udmrd1	female	UDM	Udmurd	Udmurds, Udmurt_republic_Starye-Bygi, Russia	EUR	European Ancestry	53.8	57.2
egta	Udmrd2	male	UDM	Udmurd	Udmurds, Udmurt_republic_Karsashur, Russia	EUR	European Ancestry	54.1	57.3
egta	Udmrd3	male	UDM	Udmurd	Udmurds, Russia	EUR	European Ancestry	52.8	57.3
egta	Udmrd4	male	UDM	Udmurd	Udmurds, Russia	EUR	European Ancestry	52.8	57.3
egta	UkrnE1	male	UKE	Ukrainians east	Ukrainians_east, Sumi_region, Ukraine	EUR	European Ancestry	34.8	50.9
egta	UkrnE2	male	UKE	Ukrainians east	Ukrainians_east, Sumi_region, Ukraine	EUR	European Ancestry	34.8	50.9
egta	UkrnE3	male	UKE	Ukrainians east	Ukrainians_east, Kharkov_region, Ukraine	EUR	European Ancestry	36.2	50
egta	UkrN1	male	UKN	Ukrainians north	Ukrainians_north, Chernigovskaja, Ukraine	EUR	European Ancestry	31.4	51.5
egta	UkrnW1	male	UKW	Ukrainians west	Ukrainians_west, Rivnens'ka oblast, Ukraine	EUR	European Ancestry	26.2	50.6
egta	UkrnW2	male	UKW	Ukrainians west	Ukrainians_west, Zhytomyrs'ka oblast, Ukraine	EUR	European Ancestry	28.7	50.3
egta	UkrnW3	male	UKW	Ukrainians west	Ukrainians_west, Chernivets'ka oblast, Ukraine	EUR	European Ancestry	25.9	48.3
egta	Veps1	female	VPS	Vepsa	Vepsas, Vepsskaya_National_Volost, Russia	EUR	European Ancestry	34.8	61.4
egta	Veps2	male	VPS	Vepsa	Vepsas, Vepsskaya_National_Volost, Russia	EUR	European Ancestry	34.8	61.4
egta	Veps3	male	VPS	Vepsa	Vepsas, Vepsskaya_National_Volost, Russia	EUR	European Ancestry	34.8	61.4
egta	Veps4	male	VPS	Vepsa	Vepsas, Drugaya_Reka, Russia	EUR	European Ancestry	35.5	61.3
egta	Koinb1	male	KNN	Koinanbe	Koinanbe, Papua New Guinea	OCE	Oceanian Ancestry	144.6	-5.5
egta	Koinb2	male	KNN	Koinanbe	Koinanbe, Papua New Guinea	OCE	Oceanian Ancestry	144.6	-5.5
egta	Koinb3	male	KNN	Koinanbe	Koinanbe, Papua New Guinea	OCE	Oceanian Ancestry	144.6	-5.5
egta	Kosip1	male	KSP	Kosipe	Kosipe, Papua New Guinea	OCE	Oceanian Ancestry	147.2	-8.5
egta	Kosip2	male	KSP	Kosipe	Kosipe, Papua New Guinea	OCE	Oceanian Ancestry	147.2	-8.5
egta	Kosip3	male	KSP	Kosipe	Kosipe, Papua New Guinea	OCE	Oceanian Ancestry	147.2	-8.5
egta	Aus1	male	WNG	Wongatha	Wongatha, Australia	OCE	Oceanian Ancestry	132.5	-17.1
