source	sample	sex	population	population_name	population_desc	superpopulation	superpopulation_name	latitude	longitude
hgdp	HGDP00167	male	SND	Sindhi	Sindhi in Pakistan	CSA	Central and South Asian Ancestry	25.5	69
hgdp	HGDP00169	male	SND	Sindhi	Sindhi in Pakistan	CSA	Central and South Asian Ancestry	25.5	69
hgdp	HGDP00171	male	SND	Sindhi	Sindhi in Pakistan	CSA	Central and South Asian Ancestry	25.5	69
hgdp	HGDP00173	male	SND	Sindhi	Sindhi in Pakistan	CSA	Central and South Asian Ancestry	25.5	69
hgdp	HGDP00175	male	SND	Sindhi	Sindhi in Pakistan	CSA	Central and South Asian Ancestry	25.5	69
hgdp	HGDP00177	male	SND	Sindhi	Sindhi in Pakistan	CSA	Central and South Asian Ancestry	25.5	69
hgdp	HGDP00179	male	SND	Sindhi	Sindhi in Pakistan	CSA	Central and South Asian Ancestry	25.5	69
hgdp	HGDP00181	male	SND	Sindhi	Sindhi in Pakistan	CSA	Central and South Asian Ancestry	25.5	69
hgdp	HGDP00183	male	SND	Sindhi	Sindhi in Pakistan	CSA	Central and South Asian Ancestry	25.5	69
hgdp	HGDP00185	male	SND	Sindhi	Sindhi in Pakistan	CSA	Central and South Asian Ancestry	25.5	69
hgdp	HGDP00187	male	SND	Sindhi	Sindhi in Pakistan	CSA	Central and South Asian Ancestry	25.5	69
hgdp	HGDP00189	male	SND	Sindhi	Sindhi in Pakistan	CSA	Central and South Asian Ancestry	25.5	69
hgdp	HGDP00191	male	SND	Sindhi	Sindhi in Pakistan	CSA	Central and South Asian Ancestry	25.5	69
hgdp	HGDP00192	female	SND	Sindhi	Sindhi in Pakistan	CSA	Central and South Asian Ancestry	25.5	69
hgdp	HGDP00197	male	SND	Sindhi	Sindhi in Pakistan	CSA	Central and South Asian Ancestry	25.5	69
hgdp	HGDP00199	male	SND	Sindhi	Sindhi in Pakistan	CSA	Central and South Asian Ancestry	25.5	69
hgdp	HGDP00201	male	SND	Sindhi	Sindhi in Pakistan	CSA	Central and South Asian Ancestry	25.5	69
hgdp	HGDP00205	male	SND	Sindhi	Sindhi in Pakistan	CSA	Central and South Asian Ancestry	25.5	69
hgdp	HGDP00206	female	SND	Sindhi	Sindhi in Pakistan	CSA	Central and South Asian Ancestry	25.5	69
hgdp	HGDP00210	female	SND	Sindhi	Sindhi in Pakistan	CSA	Central and South Asian Ancestry	25.5	69
hgdp	HGDP00213	male	PTH	Pathan	Pathan in Pakistan	CSA	Central and South Asian Ancestry	33.5	70.5
hgdp	HGDP00214	male	PTH	Pathan	Pathan in Pakistan	CSA	Central and South Asian Ancestry	33.5	70.5
hgdp	HGDP00218	male	PTH	Pathan	Pathan in Pakistan	CSA	Central and South Asian Ancestry	33.5	70.5
hgdp	HGDP00222	male	PTH	Pathan	Pathan in Pakistan	CSA	Central and South Asian Ancestry	33.5	70.5
hgdp	HGDP00224	male	PTH	Pathan	Pathan in Pakistan	CSA	Central and South Asian Ancestry	33.5	70.5
hgdp	HGDP00226	male	PTH	Pathan	Pathan in Pakistan	CSA	Central and South Asian Ancestry	33.5	70.5
hgdp	HGDP00228	male	PTH	Pathan	Pathan in Pakistan	CSA	Central and South Asian Ancestry	33.5	70.5
hgdp	HGDP00230	male	PTH	Pathan	Pathan in Pakistan	CSA	Central and South Asian Ancestry	33.5	70.5
hgdp	HGDP00234	male	PTH	Pathan	Pathan in Pakistan	CSA	Central and South Asian Ancestry	33.5	70.5
hgdp	HGDP00237	female	PTH	Pathan	Pathan in Pakistan	CSA	Central and South Asian Ancestry	33.5	70.5
hgdp	HGDP00239	female	PTH	Pathan	Pathan in Pakistan	CSA	Central and South Asian Ancestry	33.5	70.5
hgdp	HGDP00241	male	PTH	Pathan	Pathan in Pakistan	CSA	Central and South Asian Ancestry	33.5	70.5
hgdp	HGDP00243	male	PTH	Pathan	Pathan in Pakistan	CSA	Central and South Asian Ancestry	33.5	70.5
hgdp	HGDP00244	female	PTH	Pathan	Pathan in Pakistan	CSA	Central and South Asian Ancestry	33.5	70.5
hgdp	HGDP00247	female	PTH	Pathan	Pathan in Pakistan	CSA	Central and South Asian Ancestry	33.5	70.5
hgdp	HGDP00248	male	PTH	Pathan	Pathan in Pakistan	CSA	Central and South Asian Ancestry	33.5	70.5
hgdp	HGDP00251	male	PTH	Pathan	Pathan in Pakistan	CSA	Central and South Asian Ancestry	33.5	70.5
hgdp	HGDP00254	male	PTH	Pathan	Pathan in Pakistan	CSA	Central and South Asian Ancestry	33.5	70.5
hgdp	HGDP00258	male	PTH	Pathan	Pathan in Pakistan	CSA	Central and South Asian Ancestry	33.5	70.5
hgdp	HGDP00259	male	PTH	Pathan	Pathan in Pakistan	CSA	Central and South Asian Ancestry	33.5	70.5
hgdp	HGDP00262	male	PTH	Pathan	Pathan in Pakistan	CSA	Central and South Asian Ancestry	33.5	70.5
hgdp	HGDP00264	male	PTH	Pathan	Pathan in Pakistan	CSA	Central and South Asian Ancestry	33.5	70.5
hgdp	HGDP00274	female	KLS	Kalash	Kalash in Pakistan	CSA	Central and South Asian Ancestry	36	71.5
hgdp	HGDP00277	male	KLS	Kalash	Kalash in Pakistan	CSA	Central and South Asian Ancestry	36	71.5
hgdp	HGDP00279	male	KLS	Kalash	Kalash in Pakistan	CSA	Central and South Asian Ancestry	36	71.5
hgdp	HGDP00281	male	KLS	Kalash	Kalash in Pakistan	CSA	Central and South Asian Ancestry	36	71.5
hgdp	HGDP00285	male	KLS	Kalash	Kalash in Pakistan	CSA	Central and South Asian Ancestry	36	71.5
hgdp	HGDP00288	male	KLS	Kalash	Kalash in Pakistan	CSA	Central and South Asian Ancestry	36	71.5
hgdp	HGDP00290	male	KLS	Kalash	Kalash in Pakistan	CSA	Central and South Asian Ancestry	36	71.5
hgdp	HGDP00298	female	KLS	Kalash	Kalash in Pakistan	CSA	Central and South Asian Ancestry	36	71.5
hgdp	HGDP00302	male	KLS	Kalash	Kalash in Pakistan	CSA	Central and South Asian Ancestry	36	71.5
hgdp	HGDP00304	female	KLS	Kalash	Kalash in Pakistan	CSA	Central and South Asian Ancestry	36	71.5
hgdp	HGDP00307	male	KLS	Kalash	Kalash in Pakistan	CSA	Central and South Asian Ancestry	36	71.5
hgdp	HGDP00309	male	KLS	Kalash	Kalash in Pakistan	CSA	Central and South Asian Ancestry	36	71.5
hgdp	HGDP00311	male	KLS	Kalash	Kalash in Pakistan	CSA	Central and South Asian Ancestry	36	71.5
hgdp	HGDP00313	male	KLS	Kalash	Kalash in Pakistan	CSA	Central and South Asian Ancestry	36	71.5
hgdp	HGDP00315	male	KLS	Kalash	Kalash in Pakistan	CSA	Central and South Asian Ancestry	36	71.5
hgdp	HGDP00319	male	KLS	Kalash	Kalash in Pakistan	CSA	Central and South Asian Ancestry	36	71.5
hgdp	HGDP00321	male	KLS	Kalash	Kalash in Pakistan	CSA	Central and South Asian Ancestry	36	71.5
hgdp	HGDP00323	female	KLS	Kalash	Kalash in Pakistan	CSA	Central and South Asian Ancestry	36	71.5
hgdp	HGDP00326	male	KLS	Kalash	Kalash in Pakistan	CSA	Central and South Asian Ancestry	36	71.5
hgdp	HGDP00330	male	KLS	Kalash	Kalash in Pakistan	CSA	Central and South Asian Ancestry	36	71.5
hgdp	HGDP00333	male	KLS	Kalash	Kalash in Pakistan	CSA	Central and South Asian Ancestry	36	71.5
hgdp	HGDP00341	male	BRS	Burusho	Burusho in Pakistan	CSA	Central and South Asian Ancestry	36.5	74
hgdp	HGDP00346	male	BRS	Burusho	Burusho in Pakistan	CSA	Central and South Asian Ancestry	36.5	74
hgdp	HGDP00351	male	BRS	Burusho	Burusho in Pakistan	CSA	Central and South Asian Ancestry	36.5	74
hgdp	HGDP00356	female	BRS	Burusho	Burusho in Pakistan	CSA	Central and South Asian Ancestry	36.5	74
